query,tweet,compound,neg,neu,pos
#BlackFriday,RT @djirdehh: A couple of us from the Black @ Shopify employee resource group built a simple directory to celebrate Black businesses on @Sh…,0.5719,0.0,0.861,0.139
#BlackFriday,RT @djirdehh: A couple of us from the Black @ Shopify employee resource group built a simple directory to celebrate Black businesses on @Sh…,0.5719,0.0,0.861,0.139
#BlackFriday,Shout out to @ShopifySupport and all the Support Advisors working this #BlackFriday weekend for doing an amazing jo… https://t.co/Rv0NYKPch5,0.7579,0.0,0.723,0.277
#BlackFriday,"RT @LouisBusch: It's been over two years since @fordnation &amp; @MacLeodLisa froze the OAP waitlist and began dismantling autism services.

@T…",0.0,0.0,1.0,0.0
#BlackFriday,RT @Sergio_Cult: AREA+001’s annual Black Friday Weekend Event continues and goes strong until Monday November 30th with reductions up to 50…,0.5106,0.0,0.858,0.142
#BlackFriday,AREA+001’s annual Black Friday Weekend Event continues and goes strong until Monday November 30th with reductions u… https://t.co/vyh39xW6wk,0.5106,0.0,0.837,0.163
#BlackFriday,"RT @BarrysPremium: Black Friday Blowout
Shine bright with Barry's Premium
Everything in store on sale Upto 50%

https://t.co/nyQToFp7kI
#bl…",0.4404,0.0,0.861,0.139
#BlackFriday,"RT @LouisBusch: It's been over two years since @fordnation &amp; @MacLeodLisa froze the OAP waitlist and began dismantling autism services.

@T…",0.0,0.0,1.0,0.0
#BlackFriday,We know you’re swamped trying to get all your #BlackFriday shopping done at the #BarstoolStore but try and take a b… https://t.co/VjK8MRwRc2,0.0,0.0,1.0,0.0
#BlackFriday,"This leather-combo power recliner is just $1998! 
AND
This contemporary sofa in your choice of 2 colours is just $7… https://t.co/sj1UOeSAUF",0.0,0.0,1.0,0.0
#BlackFriday,"BLACK FRIDAY SALE! Save 35% off ALL Lebert HIIT Systems with code BLACK35 https://t.co/TBAOjmPqHG

#HITT… https://t.co/kC0nFUdbI3",0.5411,0.0,0.811,0.189
#BlackFriday,"RT @RegionofDurham: This #BlackFriday weekend, #StaySafe and #SupportLocal when you #ShopInDurham! 🛍️❄ Explore https://t.co/l4ruZKIZL6 to f…",0.0,0.0,1.0,0.0
#BlackFriday,RT @blogTO: People are lining up for hours outside Vaughan Mills but you can't shop at a small business in your neighbourhood #Toronto #Vau…,0.0,0.0,1.0,0.0
#BlackFriday,RT @socks4soulsca: Give the gift of giving back this #BlackFriday and #CyberMonday - Here’s How! https://t.co/cvrEM4ymDJ,0.68,0.0,0.715,0.285
#BlackFriday,"Our Black Friday sale ends today at 11:59pm EST. Use code BFD for 30% off your order. 
📌TAG A FRIEND 📌 so they can… https://t.co/wXhpXDCHz7",-0.128,0.141,0.733,0.125
#BlackFriday,"RT @ParticularWomen: 🚨 NEW EPISODE 🚨

If you're planning on doing some #BFCM shopping, you'll want to check out our latest episode on #AirP…",0.0772,0.0,0.954,0.046
#BlackFriday,RT @m_lizzy: Nearing 2000 cases/day in the province. Glad we have our capitalist priorities straight though... #COVID19 #COVID19Ontario #ON…,0.5994,0.0,0.776,0.224
#BlackFriday,RT @socks4soulsca: Give the gift of giving back this #BlackFriday and #CyberMonday - Here’s How! https://t.co/cvrEM4ymDJ,0.68,0.0,0.715,0.285
#BlackFriday,RT @FrontRowSport: We are keeping the deals going for you through the weekend! Come see us or head online for over 50% off on some of your…,0.0,0.0,1.0,0.0
#BlackFriday,"RT @LouisBusch: It's been over two years since @fordnation &amp; @MacLeodLisa froze the OAP waitlist and began dismantling autism services.

@T…",0.0,0.0,1.0,0.0
#BlackFriday,"RT @LouisBusch: It's been over two years since @fordnation &amp; @MacLeodLisa froze the OAP waitlist and began dismantling autism services.

@T…",0.0,0.0,1.0,0.0
#BlackFriday,"RT @BarrysPremium: Black Friday Blowout
Shine bright with Barry's Premium
Everything in store on sale Upto 50%

https://t.co/nyQToFp7kI
#bl…",0.4404,0.0,0.861,0.139
#BlackFriday,"Who else agrees?! 🙋🏻  From now until Monday, the more you shop, the more you save, and you'll also be over the moon… https://t.co/x4HzqfCU6G",0.8303,0.0,0.748,0.252
#BlackFriday,"RT @LouisBusch: It's been over two years since @fordnation &amp; @MacLeodLisa froze the OAP waitlist and began dismantling autism services.

@T…",0.0,0.0,1.0,0.0
#BlackFriday,"RT @maayanziv: On #BlackFriday I’m sharing this open list of disabled led small brands and businesses. Show support, contribute and share #…",0.7717,0.0,0.712,0.288
#BlackFriday,"After #BlackFriday and #CyberMonday, it's #GivingTuesdayca
Consider donating to your local library:… https://t.co/nmynJPxEUs",0.0,0.0,1.0,0.0
#BlackFriday,RT @blogTO: People are lining up for hours outside Vaughan Mills but you can't shop at a small business in your neighbourhood #Toronto #Vau…,0.0,0.0,1.0,0.0
#BlackFriday,"RT @LouisBusch: It's been over two years since @fordnation &amp; @MacLeodLisa froze the OAP waitlist and began dismantling autism services.

@T…",0.0,0.0,1.0,0.0
#BlackFriday,#BlackFriday and #CyberMonday are dominating the Twitter convo! Have a listen as I chat with @simisara980 about how… https://t.co/vZteQcCAcE,-0.3595,0.122,0.878,0.0
#BlackFriday,"RT @LouisBusch: It's been over two years since @fordnation &amp; @MacLeodLisa froze the OAP waitlist and began dismantling autism services.

@T…",0.0,0.0,1.0,0.0
#BlackFriday,"RT @SOTI_Inc: This #BlackFriday, one thing is clear: #MobileTechnology continues to be the solution to addressing global retail challenges…",0.5994,0.0,0.776,0.224
#BlackFriday,RT @Carbonation: Our #BlackFriday deals are on until Monday. Free same-day shipping on local orders over $100! #Apple #Sonos #Herschel #Wes…,0.5562,0.0,0.848,0.152
#BlackFriday,Our #BlackFriday deals are on until Monday. Free same-day shipping on local orders over $100! #Apple #Sonos… https://t.co/polF6I1YU4,0.5562,0.0,0.826,0.174
#BlackFriday,"#blackfriday Sale #Readytoroll ....

#makinsmilesandmovinmetal 🚗🚗Text/ call:  416 414–1189
#the6 
#toronto
#maple… https://t.co/eNVzRu2HJd",0.0,0.0,1.0,0.0
#BlackFriday,"The sale continues today with Small Business Saturday!

Save 10% off all products in my shop this weekend. 

Check… https://t.co/qdZBNFtEOT",0.5411,0.0,0.845,0.155
#BlackFriday,"RT @maayanziv: On #BlackFriday I’m sharing this open list of disabled led small brands and businesses. Show support, contribute and share #…",0.7717,0.0,0.712,0.288
#BlackFriday,"Did you see our post yesterday about our amazing Black Friday deals?

Spoiler Alert: You’re going to be able to sav… https://t.co/Ak4oX2s3Bb",0.7184,0.0,0.769,0.231
#BlackFriday,"Shop for short heeled booties on https://t.co/jPuKiQ8ggc. Save on these styles, found with the style number!

To… https://t.co/8eficb8LyL",0.5848,0.0,0.77,0.23
#BlackFriday,"Poison dart frogs are a crowd favorite at Reptilia. With their tiny bodies and bright colours, it is hard not to fa… https://t.co/LzDEo9SWZx",0.25,0.164,0.638,0.198
#BlackFriday,"Have you subscribed? Catch this deal while you still can! Promo ends on Tuesday. ⏰ https://t.co/y9kHWbZSUZ

UpHabit… https://t.co/mzluM9LAr2",-0.4003,0.13,0.87,0.0
#BlackFriday,RT @blogTO: People are lining up for hours outside Vaughan Mills but you can't shop at a small business in your neighbourhood #Toronto #Vau…,0.0,0.0,1.0,0.0
#BlackFriday,"RT @LouisBusch: It's been over two years since @fordnation &amp; @MacLeodLisa froze the OAP waitlist and began dismantling autism services.

@T…",0.0,0.0,1.0,0.0
#BlackFriday,RT @djirdehh: A couple of us from the Black @ Shopify employee resource group built a simple directory to celebrate Black businesses on @Sh…,0.5719,0.0,0.861,0.139
#BlackFriday,iPhone 12 mini Max Giveaway | SUPCASE x Pocketnow https://t.co/1NQObO2hAj #CyberMonday #BlackFriday… https://t.co/WNJQkeQa82,0.0,0.0,1.0,0.0
#BlackFriday,"RT @maayanziv: On #BlackFriday I’m sharing this open list of disabled led small brands and businesses. Show support, contribute and share #…",0.7717,0.0,0.712,0.288
#BlackFriday,I got The Retro MaxPack - Brushes for Procreate from @MaxUlichney on @Gumroad: https://t.co/l16rdllfs4  Thanks for… https://t.co/v7YKdDVpDg,0.4404,0.0,0.847,0.153
#BlackFriday,RT @grunwald_glen: Good stuff at https://t.co/4kKFxdvISg. #BlackFriday,0.4404,0.0,0.674,0.326
#BlackFriday,"Shop small and make a BIG impact! 

Whether you shop in our wine boutiques or in our web stores, your patronage is… https://t.co/6nDQlxmXtu",0.0,0.0,1.0,0.0
#BlackFriday,"RT @BarrysPremium: Black Friday Blowout
Shine bright with Barry's Premium
Everything in store on sale Upto 50%

https://t.co/nyQToFp7kI
#bl…",0.4404,0.0,0.861,0.139
#BlackFriday,"RT @TheMousierge: Our Black Friday Sale is live at https://t.co/wwWA9vgLLg! 

And you can SAVE AN EXTRA 15% by joining The Mousiers at http…",0.6399,0.0,0.839,0.161
#BlackFriday,We are keeping the deals going for you through the weekend! Come see us or head online for over 50% off on some of… https://t.co/80zLKbL5LY,0.0,0.0,1.0,0.0
#BlackFriday,"RT @TorontoUltra: 🚨 #BlackFriday GIVEAWAY 🚨

We got some very LIMITED items for ya, you won't be seeing these again!

Enter for a chance to…",-0.3,0.1,0.838,0.062
#BlackFriday,"RT @LouisBusch: It's been over two years since @fordnation &amp; @MacLeodLisa froze the OAP waitlist and began dismantling autism services.

@T…",0.0,0.0,1.0,0.0
#BlackFriday,"RT @LouisBusch: It's been over two years since @fordnation &amp; @MacLeodLisa froze the OAP waitlist and began dismantling autism services.

@T…",0.0,0.0,1.0,0.0
#BlackFriday,"RT @BarrysPremium: Black Friday Blowout
Shine bright with Barry's Premium
Everything in store on sale Upto 50%

https://t.co/nyQToFp7kI
#bl…",0.4404,0.0,0.861,0.139
#BlackFriday,@EASTCOASTLIFEST #BlackFriday Awesome 👍,0.6249,0.0,0.494,0.506
#BlackFriday,"✔️𝐇𝐮𝐫𝐫𝐲🔜.... 🎯𝐆𝐫𝐚𝐛 𝐭𝐡𝐞 𝐝𝐞𝐚𝐥🎯 ...𝐃𝐨𝐧'𝐭 𝐥𝐞𝐭 𝐢𝐭 𝐠𝐨...

🔗 https://t.co/FLno3NN68D

#blackfridaysale #blackfriday… https://t.co/8kpRSxHp7b",0.0,0.0,1.0,0.0
#BlackFriday,"RT @LouisBusch: It's been over two years since @fordnation &amp; @MacLeodLisa froze the OAP waitlist and began dismantling autism services.

@T…",0.0,0.0,1.0,0.0
#BlackFriday,"RT @LouisBusch: It's been over two years since @fordnation &amp; @MacLeodLisa froze the OAP waitlist and began dismantling autism services.

@T…",0.0,0.0,1.0,0.0
#BlackFriday,@heavenskincare @jphalange #BlackFriday yeah,0.296,0.0,0.577,0.423
#BlackFriday,You know our finances are under strain when our PM waits till Black Friday to buy freezers on sale..LOL… https://t.co/56jXmKeiWD,-0.0772,0.113,0.887,0.0
#BlackFriday,"RT @LouisBusch: It's been over two years since @fordnation &amp; @MacLeodLisa froze the OAP waitlist and began dismantling autism services.

@T…",0.0,0.0,1.0,0.0
#BlackFriday,"RT @TorontoUltra: 🚨 #BlackFriday GIVEAWAY 🚨

We got some very LIMITED items for ya, you won't be seeing these again!

Enter for a chance to…",-0.3,0.1,0.838,0.062
#BlackFriday,"RT @AshleyN49310206: Black Friday fun!👄💄💋
#BlackFriday  #lingerie #toronto https://t.co/jx93QB74FS",0.75,0.0,0.632,0.368
#BlackFriday,"Did you buy anything on #BlackFriday?

I got socks. 😊🧦",0.7184,0.0,0.684,0.316
#BlackFriday,RT @trishstratuscom: #BlackFriday deals are still on-going for my friends awake! Don’t miss your chance to get your stuff!! https://t.co/J7…,0.6571,0.065,0.692,0.243
#BlackFriday,RT @grunwald_glen: Good stuff at https://t.co/4kKFxdvISg. #BlackFriday,0.4404,0.0,0.674,0.326
#BlackFriday,RT @blogTO: Toronto store not doing Black Friday deals and is helping  food banks instead https://t.co/YFV084EZXN #Toronto #BlackFriday,0.296,0.0,0.885,0.115
#BlackFriday,"RT @melanie_korach: I just drove past the Oshawa Centre mall in Durham Region, &amp; it was jammed with #BlackFriday  shoppers. It was as if th…",0.0,0.0,1.0,0.0
#BlackFriday,Don't forget to get some #free and #discounted books through this awesome #blackfriday sale! https://t.co/scgPiGQie7,0.8842,0.0,0.493,0.507
#BlackFriday,RT @trishstratuscom: #BlackFriday deals are still on-going for my friends awake! Don’t miss your chance to get your stuff!! https://t.co/J7…,0.6571,0.065,0.692,0.243
#BlackFriday,#BlackFriday on track for $8.9B+ in online sales as shoppers stay away from brick-and-mortar stores https://t.co/JuubANEpYS,0.0,0.0,1.0,0.0
#BlackFriday,I just discovered this on Poshmark: FRANCINEL (Paris) Black Leather Small Satchel. https://t.co/l4QknsJSxo via… https://t.co/aFCqJ0GCM3,0.0,0.0,1.0,0.0
#BlackFriday,I just discovered this on Poshmark: Eddie Bauer Plaid Flannel Button Down Shirt. https://t.co/QxAL8UIx52 via… https://t.co/LLOcxNZO8Y,0.0,0.0,1.0,0.0
#BlackFriday,I just discovered this on Poshmark: Vintage Toronto Maple Leafs Knit NHL Zip Sweater. https://t.co/xD5txfI0L5 via… https://t.co/wcf5dkv0j3,0.0,0.0,1.0,0.0
#BlackFriday,I just discovered this on Poshmark: Abercrombie &amp; Fitch Men's Rumple Herringbone XS. https://t.co/i0f8ReE58D via… https://t.co/trj5XIClfJ,0.0,0.0,1.0,0.0
#BlackFriday,RT @trishstratuscom: #BlackFriday deals are still on-going for my friends awake! Don’t miss your chance to get your stuff!! https://t.co/J7…,0.6571,0.065,0.692,0.243
#BlackFriday,"RT @LaDemiurge: https://t.co/NxMeHGAIL1

Canvas, Prints, Metal, ETC!
@ArtStationHQ  is having a sale so SO AM I. 
Added some golden oldie p…",0.0,0.0,1.0,0.0
#BlackFriday,"RT @TorontoUltra: 🚨 #BlackFriday GIVEAWAY 🚨

We got some very LIMITED items for ya, you won't be seeing these again!

Enter for a chance to…",-0.3,0.1,0.838,0.062
#BlackFriday,"RT @TorontoUltra: 🚨 #BlackFriday GIVEAWAY 🚨

We got some very LIMITED items for ya, you won't be seeing these again!

Enter for a chance to…",-0.3,0.1,0.838,0.062
#BlackFriday,"RT @1goatroti: I feel sorry for everyone working in a mall today.

If shopping during a pandemic is so important to you please wear your ma…",0.5214,0.045,0.794,0.161
#BlackFriday,RT @blogTO: People are lining up for hours outside Vaughan Mills but you can't shop at a small business in your neighbourhood #Toronto #Vau…,0.0,0.0,1.0,0.0
#BlackFriday,"RT @Toronto: It’s November 27, 2020.

If you’re doing some #BlackFriday shopping 🛍 today, please consider buying from smaller local #Toront…",0.3182,0.0,0.901,0.099
#BlackFriday,"RT @PuzzlingPixel: Happy Thanksgiving! Enjoy our 🦃 Day sale today-Sunday! Get 30% off The Abandons and Concluzio!

Get the deals here: http…",0.7562,0.079,0.653,0.267
#BlackFriday,"RT @TorontoUltra: 🚨 #BlackFriday GIVEAWAY 🚨

We got some very LIMITED items for ya, you won't be seeing these again!

Enter for a chance to…",-0.3,0.1,0.838,0.062
#BlackFriday,"Happy Thanksgiving! Enjoy our 🦃 Day sale today-Sunday! Get 30% off The Abandons and Concluzio!

Get the deals here:… https://t.co/gctJrAWdPn",0.7562,0.085,0.628,0.287
#BlackFriday,Black Friday Deal | Love at Five Thousand Feet by @janelewisauthor #blackfriday #romance #giveaway… https://t.co/xyIo8CTmua,0.8316,0.0,0.625,0.375
#BlackFriday,"RT @TorontoUltra: 🚨 #BlackFriday GIVEAWAY 🚨

We got some very LIMITED items for ya, you won't be seeing these again!

Enter for a chance to…",-0.3,0.1,0.838,0.062
#BlackFriday,RT @blogTO: People are lining up for hours outside Vaughan Mills but you can't shop at a small business in your neighbourhood #Toronto #Vau…,0.0,0.0,1.0,0.0
#BlackFriday,RT @blogTO: People are lining up for hours outside Vaughan Mills but you can't shop at a small business in your neighbourhood #Toronto #Vau…,0.0,0.0,1.0,0.0
#BlackFriday,RT @blogTO: People are lining up for hours outside Vaughan Mills but you can't shop at a small business in your neighbourhood #Toronto #Vau…,0.0,0.0,1.0,0.0
#BlackFriday,"When our loving nature is contaminated by selfishness, we start loving things more than persons- just a thought for… https://t.co/5aJZ3jByIR",0.7269,0.098,0.618,0.284
#BlackFriday,"RT @KayanaRich: WE OUT HERE DOING GOD'S WORK. 

BUY ONE, GET ONE 50% OFF SALE, IS EXTENDED UNTIL SUNDAY @ 11:59 PM. 

COP YOUR ITEMS! 

htt…",0.0,0.0,1.0,0.0
#BlackFriday,Black Friday Deal | Orange Blossoms-Love Blooms by @dalia_dupris #blackfriday #romance #giveaway… https://t.co/hSrPtsx25s,0.5574,0.0,0.769,0.231
#BlackFriday,"RT @melanie_korach: I just drove past the Oshawa Centre mall in Durham Region, &amp; it was jammed with #BlackFriday  shoppers. It was as if th…",0.0,0.0,1.0,0.0
#BlackFriday,"RT @TorontoUltra: 🚨 #BlackFriday GIVEAWAY 🚨

We got some very LIMITED items for ya, you won't be seeing these again!

Enter for a chance to…",-0.3,0.1,0.838,0.062
#BlackFriday,RT @djirdehh: A couple of us from the Black @ Shopify employee resource group built a simple directory to celebrate Black businesses on @Sh…,0.5719,0.0,0.861,0.139
#BlackFriday,RT @goodshepherd_to: It's #blackfriday. Consider making a purchase that will  give back. Donate and make sure someone in need has food to e…,0.3182,0.0,0.905,0.095
#BlackFriday,RT WIRED : We've tested hundreds of TVs and scouted the best discounts on our favorites. If you're looking for an u… https://t.co/LE4Ed6lYpe,0.7906,0.0,0.75,0.25
